2022-05-24T18:32:09.883137472Z I0524 18:32:09.882989       1 profiler.go:21] Starting profiling endpoint at http://127.0.0.1:6060/debug/pprof/
2022-05-24T18:32:12.569591391Z I0524 18:32:12.569583       1 reflector.go:219] Starting reflector *unstructured.Unstructured (12h0m0s) from k8s.io/client-go@v0.23.0/tools/cache/reflector.go:167
2022-05-24T18:32:12.569601077Z I0524 18:32:12.569590       1 reflector.go:255] Listing and watching *unstructured.Unstructured from k8s.io/client-go@v0.23.0/tools/cache/reflector.go:167
2022-05-24T18:32:12.569736582Z E0524 18:32:12.569716       1 base_controller.go:270] "EtcdMembersController" controller failed to sync "key", err: node lister not synced
2022-05-24T18:32:12.569792131Z I0524 18:32:12.569777       1 base_controller.go:67] Waiting for caches to sync for FSyncController
2022-05-24T18:32:12.569804133Z I0524 18:32:12.569794       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.569804133Z I0524 18:32:12.569799       1 base_controller.go:73] Caches are synced for FSyncController 
2022-05-24T18:32:12.569814700Z I0524 18:32:12.569805       1 base_controller.go:110] Starting #1 worker of FSyncController controller ...
2022-05-24T18:32:12.569962936Z I0524 18:32:12.569950       1 base_controller.go:67] Waiting for caches to sync for StaticResourceController
2022-05-24T18:32:12.569986310Z I0524 18:32:12.569974       1 base_controller.go:67] Waiting for caches to sync for TargetConfigController
2022-05-24T18:32:12.570022036Z I0524 18:32:12.569992       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'ReportEtcdMembersErrorUpdatingStatus' etcds.operator.openshift.io "cluster" not found
2022-05-24T18:32:12.570080396Z I0524 18:32:12.570064       1 base_controller.go:67] Waiting for caches to sync for InstallerController
2022-05-24T18:32:12.570101867Z I0524 18:32:12.570089       1 base_controller.go:67] Waiting for caches to sync for DefragController
2022-05-24T18:32:12.570114022Z I0524 18:32:12.570108       1 base_controller.go:67] Waiting for caches to sync for ClusterBackupController
2022-05-24T18:32:12.570139509Z I0524 18:32:12.570126       1 envvarcontroller.go:170] Starting EnvVarController
2022-05-24T18:32:12.570152193Z I0524 18:32:12.570146       1 base_controller.go:67] Waiting for caches to sync for RevisionController
2022-05-24T18:32:12.570218438Z I0524 18:32:12.570195       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'FastControllerResync' Controller "InstallerController" resync interval is set to 0s which might lead to client request throttling
2022-05-24T18:32:12.571174606Z I0524 18:32:12.571140       1 base_controller.go:67] Waiting for caches to sync for PruneController
2022-05-24T18:32:12.571174606Z I0524 18:32:12.571169       1 base_controller.go:67] Waiting for caches to sync for InstallerStateController
2022-05-24T18:32:12.571226619Z I0524 18:32:12.571201       1 base_controller.go:67] Waiting for caches to sync for StaticPodStateController
2022-05-24T18:32:12.572612213Z I0524 18:32:12.567402       1 reflector.go:255] Listing and watching *v1.Secret from k8s.io/client-go@v0.23.0/tools/cache/reflector.go:167
2022-05-24T18:32:12.585368976Z E0524 18:32:12.585322       1 base_controller.go:270] "EtcdMembersController" controller failed to sync "key", err: configmaps lister not synced
2022-05-24T18:32:12.585565188Z I0524 18:32:12.585529       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'ReportEtcdMembersErrorUpdatingStatus' etcds.operator.openshift.io "cluster" not found
2022-05-24T18:32:12.668541643Z I0524 18:32:12.668497       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.668541643Z I0524 18:32:12.668523       1 base_controller.go:73] Caches are synced for ClusterMemberController 
2022-05-24T18:32:12.668617334Z I0524 18:32:12.668601       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.668617334Z I0524 18:32:12.668612       1 base_controller.go:73] Caches are synced for MissingStaticPodController 
2022-05-24T18:32:12.668635286Z I0524 18:32:12.668627       1 base_controller.go:110] Starting #1 worker of MissingStaticPodController controller ...
2022-05-24T18:32:12.669349796Z I0524 18:32:12.669300       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.669349796Z I0524 18:32:12.669316       1 base_controller.go:73] Caches are synced for UnsupportedConfigOverridesController 
2022-05-24T18:32:12.669349796Z I0524 18:32:12.669323       1 base_controller.go:110] Starting #1 worker of UnsupportedConfigOverridesController controller ...
2022-05-24T18:32:12.669433727Z I0524 18:32:12.669405       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.669477268Z I0524 18:32:12.669465       1 base_controller.go:73] Caches are synced for ScriptController 
2022-05-24T18:32:12.669508437Z I0524 18:32:12.669498       1 base_controller.go:110] Starting #1 worker of ScriptController controller ...
2022-05-24T18:32:12.669539942Z I0524 18:32:12.669522       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.669550614Z I0524 18:32:12.669538       1 base_controller.go:73] Caches are synced for StaticResourceController 
2022-05-24T18:32:12.669560418Z I0524 18:32:12.669549       1 base_controller.go:110] Starting #1 worker of StaticResourceController controller ...
2022-05-24T18:32:12.669573471Z I0524 18:32:12.669567       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.669583137Z I0524 18:32:12.669573       1 base_controller.go:73] Caches are synced for UnsupportedConfigOverridesController 
2022-05-24T18:32:12.669583137Z I0524 18:32:12.669579       1 base_controller.go:110] Starting #1 worker of UnsupportedConfigOverridesController controller ...
2022-05-24T18:32:12.669650204Z I0524 18:32:12.669413       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.669675640Z I0524 18:32:12.669666       1 base_controller.go:73] Caches are synced for EtcdEndpointsController 
2022-05-24T18:32:12.669699785Z I0524 18:32:12.669691       1 base_controller.go:110] Starting #1 worker of EtcdEndpointsController controller ...
2022-05-24T18:32:12.669732732Z I0524 18:32:12.669470       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.669762965Z I0524 18:32:12.669754       1 base_controller.go:73] Caches are synced for NodeController 
2022-05-24T18:32:12.669787664Z I0524 18:32:12.669778       1 base_controller.go:110] Starting #1 worker of NodeController controller ...
2022-05-24T18:32:12.669884105Z I0524 18:32:12.669448       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.669931938Z I0524 18:32:12.669916       1 base_controller.go:73] Caches are synced for StatusSyncer_etcd 
2022-05-24T18:32:12.669961174Z I0524 18:32:12.669951       1 base_controller.go:110] Starting #1 worker of StatusSyncer_etcd controller ...
2022-05-24T18:32:12.670415894Z I0524 18:32:12.670391       1 bootstrap.go:153] bootstrap considered incomplete because the kube-system/bootstrap configmap wasn't found
2022-05-24T18:32:12.670475012Z I0524 18:32:12.670461       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.670475012Z I0524 18:32:12.670471       1 base_controller.go:73] Caches are synced for InstallerController 
2022-05-24T18:32:12.670488441Z I0524 18:32:12.670477       1 base_controller.go:110] Starting #1 worker of InstallerController controller ...
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670879       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670892       1 envvarcontroller.go:176] caches synced
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670912       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670917       1 base_controller.go:73] Caches are synced for DefragController 
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670924       1 base_controller.go:110] Starting #1 worker of DefragController controller ...
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670944       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670951       1 base_controller.go:73] Caches are synced for ClusterBackupController 
2022-05-24T18:32:12.671778753Z I0524 18:32:12.670956       1 base_controller.go:110] Starting #1 worker of ClusterBackupController controller ...
2022-05-24T18:32:12.671778753Z I0524 18:32:12.671007       1 bootstrap.go:153] bootstrap considered incomplete because the kube-system/bootstrap configmap wasn't found
2022-05-24T18:32:12.671778753Z I0524 18:32:12.671575       1 bootstrap.go:140] node count 3 satisfies minimum of 3 required by the HAScalingStrategy bootstrap scaling strategy
2022-05-24T18:32:12.672032558Z I0524 18:32:12.672003       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'RequiredInstallerResourcesMissing' secrets: etcd-all-certs, secrets: etcd-all-certs-6
2022-05-24T18:32:12.672584123Z I0524 18:32:12.672057       1 base_controller.go:110] Starting #1 worker of ClusterMemberController controller ...
2022-05-24T18:32:12.672664261Z I0524 18:32:12.672164       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.672675160Z I0524 18:32:12.672663       1 base_controller.go:73] Caches are synced for StaticPodStateController 
2022-05-24T18:32:12.672684561Z I0524 18:32:12.672674       1 base_controller.go:110] Starting #1 worker of StaticPodStateController controller ...
2022-05-24T18:32:12.672717274Z I0524 18:32:12.672231       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.672717274Z I0524 18:32:12.672705       1 base_controller.go:73] Caches are synced for InstallerStateController 
2022-05-24T18:32:12.672717274Z I0524 18:32:12.672711       1 base_controller.go:110] Starting #1 worker of InstallerStateController controller ...
2022-05-24T18:32:12.672746884Z I0524 18:32:12.672297       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.672746884Z I0524 18:32:12.672740       1 base_controller.go:73] Caches are synced for StaticResourceController 
2022-05-24T18:32:12.672758581Z I0524 18:32:12.672745       1 base_controller.go:110] Starting #1 worker of StaticResourceController controller ...
2022-05-24T18:32:12.672758581Z I0524 18:32:12.672504       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.672768955Z I0524 18:32:12.672759       1 base_controller.go:73] Caches are synced for PruneController 
2022-05-24T18:32:12.672768955Z I0524 18:32:12.672762       1 base_controller.go:110] Starting #1 worker of PruneController controller ...
2022-05-24T18:32:12.673274837Z I0524 18:32:12.672529       1 shared_informer.go:270] caches populated
2022-05-24T18:32:12.673350493Z I0524 18:32:12.673337       1 base_controller.go:73] Caches are synced for LoggingSyncer 
2022-05-24T18:32:12.673395116Z I0524 18:32:12.673371       1 base_controller.go:110] Starting #1 worker of LoggingSyncer controller ...
2022-05-24T18:32:12.673755490Z I0524 18:32:12.673730       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorLogLevelChange' Operator log level changed from "Debug" to "Normal"
2022-05-24T18:32:12.683619104Z E0524 18:32:12.683592       1 base_controller.go:272] InstallerController reconciliation failed: missing required resources: [secrets: etcd-all-certs, secrets: etcd-all-certs-6]
2022-05-24T18:32:12.687219735Z I0524 18:32:12.684058       1 base_controller.go:73] Caches are synced for QuorumGuardController 
2022-05-24T18:32:12.687219735Z I0524 18:32:12.684073       1 base_controller.go:110] Starting #1 worker of QuorumGuardController controller ...
2022-05-24T18:32:12.687219735Z E0524 18:32:12.684790       1 base_controller.go:272] InstallerController reconciliation failed: missing required resources: [secrets: etcd-all-certs, secrets: etcd-all-certs-6]
2022-05-24T18:32:12.687219735Z I0524 18:32:12.686572       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:31:32Z","message":"NodeControllerDegraded: All master nodes are ready\nInstallerControllerDegraded: missing required resources: [secrets: etcd-all-certs, secrets: etcd-all-certs-6]\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-169-205.ec2.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-169-205.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:32:12.687219735Z I0524 18:32:12.686912       1 quorumguardcontroller.go:113] HA mode is: HighlyAvailable
2022-05-24T18:32:12.687219735Z I0524 18:32:12.686934       1 quorumguardcontroller.go:245] Getting number of expected masters from cluster-config-v1
2022-05-24T18:32:12.687219735Z I0524 18:32:12.686969       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'RequiredInstallerResourcesMissing' secrets: etcd-all-certs, secrets: etcd-all-certs-6
2022-05-24T18:32:12.690366288Z I0524 18:32:12.690336       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'RequiredInstallerResourcesMissing' secrets: etcd-all-certs, secrets: etcd-all-certs-6
2022-05-24T18:32:12.690510521Z E0524 18:32:12.690450       1 base_controller.go:272] InstallerController reconciliation failed: missing required resources: [secrets: etcd-all-certs, secrets: etcd-all-certs-6]
2022-05-24T18:32:12.696389023Z I0524 18:32:12.696360       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-169-205.ec2.internal is unhealthy" to "NodeControllerDegraded: All master nodes are ready\nInstallerControllerDegraded: missing required resources: [secrets: etcd-all-certs, secrets: etcd-all-certs-6]\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-169-205.ec2.internal is unhealthy"
2022-05-24T18:32:12.712516215Z E0524 18:32:12.711943       1 base_controller.go:272] InstallerController reconciliation failed: missing required resources: [secrets: etcd-all-certs, secrets: etcd-all-certs-6]
2022-05-24T18:32:12.714310648Z I0524 18:32:12.714258       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'RequiredInstallerResourcesMissing' secrets: etcd-all-certs, secrets: etcd-all-certs-6
2022-05-24T18:32:12.723008940Z I0524 18:32:12.722982       1 quorumguardcontroller.go:214] etcd-quorum-guard was modified
2022-05-24T18:32:12.723227125Z I0524 18:32:12.723171       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ModifiedQuorumGuardDeployment' etcd-quorum-guard was modified
2022-05-24T18:32:12.735544150Z E0524 18:32:12.735518       1 base_controller.go:272] ScriptController reconciliation failed: "configmap/etcd-pod": missing env var values
